_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,response_option,challange,correct_option,correct_id,id,option_1,option_2,option_3,option_4,option_5
221864540,11/14/2012 04:01:40,701255230,11/14/2012 04:00:58,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",subtitle :: film,caption :: cartoon,subtitle :: film,3,319,byline :: newspaper,laughter :: comedy,subtitle :: film,translation :: paraphrase,billboard :: road
221864540,11/14/2012 04:22:05,701294950,11/14/2012 04:19:50,amt,0.641,13595798,USA,CA,Thousand Oaks,173.55.235.72,subtitle :: film,caption :: cartoon,subtitle :: film,3,319,byline :: newspaper,laughter :: comedy,subtitle :: film,translation :: paraphrase,billboard :: road
221864540,11/14/2012 04:53:54,701352884,11/14/2012 04:52:29,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,byline :: newspaper,caption :: cartoon,subtitle :: film,3,319,byline :: newspaper,laughter :: comedy,subtitle :: film,translation :: paraphrase,billboard :: road
221864540,11/14/2012 05:02:31,701365273,11/14/2012 04:59:40,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,subtitle :: film,caption :: cartoon,subtitle :: film,3,319,byline :: newspaper,laughter :: comedy,subtitle :: film,translation :: paraphrase,billboard :: road
221864540,11/14/2012 05:09:55,701375783,11/14/2012 05:08:21,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,subtitle :: film,caption :: cartoon,subtitle :: film,3,319,byline :: newspaper,laughter :: comedy,subtitle :: film,translation :: paraphrase,billboard :: road
221864541,11/14/2012 02:33:52,701114872,11/14/2012 02:32:36,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,goad :: urge,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 02:36:44,701119321,11/14/2012 02:35:52,amt,0.6,13830562,USA,VA,Virginia Beach,68.13.199.38,evaluate :: praise,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 02:38:07,701121245,11/14/2012 02:36:33,amt,0.5,38434,USA,IL,Villa Grove,173.16.163.248,evaluate :: praise,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 03:01:43,701152494,11/14/2012 03:00:21,amt,0.5893,180534,USA,TX,Groves,68.206.34.74,goad :: urge,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 03:41:26,701214076,11/14/2012 03:40:13,amt,0.74,806600,USA,MA,Cambridge,66.30.116.16,goad :: urge,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 03:43:49,701219099,11/14/2012 03:42:36,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,goad :: urge,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 04:59:33,701360811,11/14/2012 04:57:02,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,goad :: urge,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864541,11/14/2012 05:07:02,701371612,11/14/2012 05:06:16,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,evaluate :: praise,berate :: criticize,goad :: urge,1,320,goad :: urge,accuse :: apologize,regret :: remember,betray :: follow,evaluate :: praise
221864542,11/14/2012 02:35:59,701118039,11/14/2012 02:34:46,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",persistent :: persevere,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 02:36:42,701119231,11/14/2012 02:35:41,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,restrained :: rebel,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 02:58:04,701147596,11/14/2012 02:54:07,amt,0.8667,64832,USA,CA,El Cajon,"70,192,198,183",restrained :: rebel,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 03:03:07,701154730,11/14/2012 03:01:46,amt,0.5893,180534,USA,TX,Groves,68.206.34.74,restrained :: rebel,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 03:18:38,701175518,11/14/2012 03:17:12,amt,0.5033,13796650,USA,CA,Irvine,169.234.49.47,abandoned :: neglect,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 04:39:52,701327871,11/14/2012 04:36:47,amt,0.68,13774006,USA,KY,Louisville,"74,128,190,104",persistent :: persevere,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 04:58:18,701359083,11/14/2012 04:45:50,amt,0.219,13862171,USA,GA,Hogansville,24.181.72.57,abandoned :: neglect,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 05:09:55,701375786,11/14/2012 05:08:21,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,authoritarian :: heed,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864542,11/14/2012 05:17:08,701386635,11/14/2012 05:09:46,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,persistent :: persevere,perceptive :: discern,persistent :: persevere,3,321,determined :: hesitate,authoritarian :: heed,persistent :: persevere,abandoned :: neglect,restrained :: rebel
221864543,11/14/2012 02:06:48,701079819,11/14/2012 02:06:06,amt,1.0,5399296,USA,FL,Clermont,"24,110,112,132",mimic :: gesture,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 02:10:23,701085317,11/14/2012 02:09:47,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",mock :: sarcasm,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 02:36:42,701119232,11/14/2012 02:35:41,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,cooperate :: partner,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 03:06:27,701157822,11/14/2012 03:05:36,amt,0.54,11753940,USA,NJ,Annandale,67.237.15.169,mimic :: gesture,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 03:36:37,701204824,11/14/2012 03:32:26,amt,0.4114,10051330,USA,MD,Baltimore,68.49.234.85,obey :: leader,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 03:51:00,701234638,11/14/2012 03:48:08,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,mimic :: gesture,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 04:37:04,701323162,11/14/2012 04:35:00,amt,0.6321,13916742,USA,FL,Tallahassee,208.163.129.86,obey :: leader,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864543,11/14/2012 04:55:46,701355399,11/14/2012 04:54:02,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,mimic :: gesture,emulate :: person,mimic :: gesture,4,322,admire :: reputation,obey :: leader,cooperate :: partner,mimic :: gesture,mock :: sarcasm
221864544,11/14/2012 02:34:16,701115564,11/14/2012 02:32:30,amt,0.3467,125310,USA,WV,Fairmont,71.61.160.64,tenant :: dwelling,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 02:36:20,701118669,11/14/2012 02:33:14,amt,0.9,13914945,USA,NY,Rochester,24.93.28.47,tenant :: dwelling,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 02:36:55,701119696,11/14/2012 02:36:11,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",secretary :: desk,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 02:39:12,701122293,11/14/2012 02:39:01,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,politician :: campaign,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 03:43:59,701219383,11/14/2012 03:41:36,amt,0.74,806600,USA,MA,Cambridge,66.30.116.16,retiree :: service,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 03:48:00,701228893,11/14/2012 03:45:36,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,tenant :: dwelling,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 04:27:08,701304760,11/14/2012 04:25:29,amt,0.641,13595798,USA,CA,Thousand Oaks,173.55.235.72,retiree :: service,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864544,11/14/2012 05:07:02,701371615,11/14/2012 05:06:16,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,tenant :: dwelling,incumbent :: office,tenant :: dwelling,2,323,politician :: campaign,tenant :: dwelling,jailer :: cell,secretary :: desk,retiree :: service
221864545,11/14/2012 02:38:24,701121545,11/14/2012 02:38:11,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,blueprint :: construct,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 02:39:39,701122779,11/14/2012 02:36:44,amt,0.9,13914945,USA,NY,Rochester,24.93.28.47,expedition :: discover,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 02:45:58,701131341,11/14/2012 02:44:25,amt,0.7333,13840519,USA,CA,San Jose,24.5.139.169,expedition :: discover,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 03:21:21,701179910,11/14/2012 03:18:54,amt,0.5033,13796650,USA,CA,Irvine,169.234.49.47,theory :: refute,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 03:36:37,701204825,11/14/2012 03:32:26,amt,0.4114,10051330,USA,MD,Baltimore,68.49.234.85,blueprint :: construct,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 03:51:00,701234640,11/14/2012 03:48:08,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,entertainment :: divert,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 04:49:34,701346085,11/14/2012 04:46:35,amt,0.4476,13858756,USA,OK,Oklahoma City,"68,228,171,168",blueprint :: construct,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864545,11/14/2012 04:53:54,701352887,11/14/2012 04:52:29,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,explanation :: suffice,conundrum :: perplex,entertainment :: divert,4,324,theory :: refute,explanation :: suffice,blueprint :: construct,entertainment :: divert,expedition :: discover
221864546,11/14/2012 02:08:09,701081930,11/14/2012 02:07:26,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 02:36:42,701119229,11/14/2012 02:35:41,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,orchestra :: conductor,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 02:38:18,701121402,11/14/2012 02:37:05,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",picture :: frame,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 03:45:33,701223058,11/14/2012 03:44:02,amt,0.74,806600,USA,MA,Cambridge,66.30.116.16,theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 04:19:37,701290416,11/14/2012 04:17:35,amt,0.7,4617467,USA,CA,Irvine,"68,101,102,253",theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 04:27:08,701304756,11/14/2012 04:25:29,amt,0.641,13595798,USA,CA,Thousand Oaks,173.55.235.72,theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 04:37:04,701323158,11/14/2012 04:35:00,amt,0.6321,13916742,USA,FL,Tallahassee,208.163.129.86,theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864546,11/14/2012 05:02:31,701365269,11/14/2012 04:59:40,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,theater :: performance,museum :: exhibit,theater :: performance,3,325,studio :: painter,library :: research,theater :: performance,picture :: frame,orchestra :: conductor
221864547,11/14/2012 02:07:16,701080598,11/14/2012 02:06:15,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",ink :: paper,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 02:35:32,701117300,11/14/2012 02:34:43,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,sweater :: wool,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 02:37:37,701120706,11/14/2012 02:35:42,amt,0.6,13652444,USA,KS,Wakefield,71.19.211.187,sweater :: wool,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 03:40:12,701211371,11/14/2012 03:36:16,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,sweater :: wool,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 03:41:26,701214073,11/14/2012 03:40:13,amt,0.74,806600,USA,MA,Cambridge,66.30.116.16,sweater :: wool,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 04:00:08,701252895,11/14/2012 03:59:33,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",well :: water,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 04:50:43,701348176,11/14/2012 04:48:02,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,fuel :: fire,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864547,11/14/2012 04:54:06,701353140,11/14/2012 04:52:22,amt,0.4476,13858756,USA,OK,Oklahoma City,"68,228,171,168",sweater :: wool,lens :: glass,sweater :: wool,3,326,well :: water,saw :: wood,sweater :: wool,fuel :: fire,ink :: paper
221864548,11/14/2012 02:09:34,701084097,11/14/2012 02:08:36,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",utopia :: place,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 02:35:49,701117727,11/14/2012 02:34:50,amt,0.6,13830562,USA,VA,Virginia Beach,68.13.199.38,forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 02:35:59,701118038,11/14/2012 02:34:46,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 02:37:02,701119891,11/14/2012 02:36:47,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,amphitheater :: stage,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 02:53:48,701141640,11/14/2012 02:50:13,amt,0.8667,64832,USA,CA,El Cajon,"70,192,198,183",forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 03:51:44,701236378,11/14/2012 03:48:33,amt,0.54,13349491,USA,OK,Edmond,"98,168,135,223",forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 04:57:08,701357537,11/14/2012 04:55:56,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864548,11/14/2012 05:08:17,701373068,11/14/2012 05:07:04,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,forum :: discussion,arena :: conflict,forum :: discussion,2,327,mirage :: reality,forum :: discussion,asylum :: pursuit,utopia :: place,amphitheater :: stage
221864549,11/14/2012 02:26:46,701104867,11/14/2012 02:25:19,amt,1.0,4629537,USA,TX,San Antonio,70.114.41.248,healthy :: medication,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 02:33:52,701114870,11/14/2012 02:32:36,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,productive :: surplus,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 02:39:22,701122523,11/14/2012 02:37:26,amt,0.66,13619299,USA,TX,Tyler,50.26.126.13,productive :: surplus,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 02:41:41,701125334,11/14/2012 02:40:43,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",navigable :: sailing,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 04:36:36,701322246,11/14/2012 04:28:51,amt,0.68,13774006,USA,KY,Louisville,"74,128,190,104",navigable :: sailing,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 04:50:43,701348178,11/14/2012 04:48:02,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,navigable :: sailing,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 04:56:15,701356101,11/14/2012 04:54:15,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,productive :: surplus,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864549,11/14/2012 05:09:29,701374856,11/14/2012 05:02:41,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,exploited :: protection,arable :: cultivation,navigable :: sailing,5,328,exploited :: protection,healthy :: medication,insular :: discovery,productive :: surplus,navigable :: sailing
221864550,11/14/2012 02:10:23,701085315,11/14/2012 02:09:47,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",repaint :: glossy,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 02:34:36,701116079,11/14/2012 02:33:35,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",revive :: exhausted,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 02:36:12,701118401,11/14/2012 02:35:03,amt,0.7,4617467,USA,CA,Irvine,"68,101,102,253",replace :: stolen,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 02:36:20,701118666,11/14/2012 02:33:14,amt,0.9,13914945,USA,NY,Rochester,24.93.28.47,replace :: stolen,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 03:38:04,701207381,11/14/2012 03:36:51,amt,0.4114,10051330,USA,MD,Baltimore,68.49.234.85,revive :: exhausted,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 03:47:34,701228041,11/14/2012 03:44:54,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,replace :: stolen,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 04:30:13,701310441,11/14/2012 04:27:18,amt,0.641,13595798,USA,CA,Thousand Oaks,173.55.235.72,revive :: exhausted,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864550,11/14/2012 04:39:52,701327869,11/14/2012 04:36:47,amt,0.68,13774006,USA,KY,Louisville,"74,128,190,104",revive :: exhausted,refurbish :: worn,revive :: exhausted,1,329,revive :: exhausted,reward :: outstanding,resume :: interrupted,replace :: stolen,repaint :: glossy
221864551,11/14/2012 02:09:47,701084458,11/14/2012 02:06:46,amt,0.8,13914547,USA,,,"107,194,230,138",protect :: dangerous,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 02:35:43,701117596,11/14/2012 02:32:13,amt,0.9,9029373,USA,KY,Lexington,96.29.137.244,modify :: invariable,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 02:38:05,701121232,11/14/2012 02:37:48,amt,0.9,13798268,USA,PA,Pittsburgh,130.49.113.207,protect :: dangerous,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 02:38:07,701121244,11/14/2012 02:36:33,amt,0.5,38434,USA,IL,Villa Grove,173.16.163.248,modify :: invariable,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 03:47:34,701228042,11/14/2012 03:44:54,amt,0.3233,13890607,USA,NJ,Hightstown,24.104.127.1,protect :: dangerous,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 04:59:51,701361265,11/14/2012 04:58:50,amt,0.5726,501652,USA,MI,Ann Arbor,35.0.85.241,modify :: invariable,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 05:12:48,701380123,11/14/2012 05:11:14,amt,0.3468,13909816,USA,TX,Irving,99.99.189.121,escape :: unfettered,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864551,11/14/2012 05:25:34,701398771,11/14/2012 05:22:59,amt,0.219,13862171,USA,GA,Hogansville,24.181.72.57,protect :: dangerous,defend :: untenable,modify :: invariable,3,330,escape :: unfettered,judge :: punitive,modify :: invariable,flourish :: vigorous,protect :: dangerous
221864552,11/14/2012 02:09:34,701084099,11/14/2012 02:08:36,amt,0.3752,8836799,USA,MA,Southbridge,"24,183,172,164",wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 02:09:47,701084460,11/14/2012 02:06:46,amt,0.8,13914547,USA,,,"107,194,230,138",wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 02:17:24,701094499,11/14/2012 02:14:41,amt,0.8667,64832,USA,CA,El Cajon,"70,192,198,183",sing :: bird,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 02:36:13,701118415,11/14/2012 02:33:22,amt,0.5,38434,USA,IL,Villa Grove,173.16.163.248,wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 02:40:06,701123344,11/14/2012 02:38:49,amt,0.7,4617467,USA,CA,Irvine,"68,101,102,253",wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 03:48:16,701229199,11/14/2012 03:46:09,amt,0.54,13349491,USA,OK,Edmond,"98,168,135,223",wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 04:04:21,701260202,11/14/2012 04:03:37,amt,0.8,13685837,USA,NC,Statesville,"174,254,113,205",wave :: hand,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
221864552,11/14/2012 04:38:45,701326043,11/14/2012 04:15:24,amt,0.3286,12462099,USA,SC,Sumter,"74,222,125,179",whisper :: word,flap :: wing,wave :: hand,2,331,speak :: sound,wave :: hand,whisper :: word,stub :: toe,sing :: bird
